,overall,brand,price,reviewTime_y,reviewText,summary
68089,5,H&R Block,27.9333333333333,"12 13, 2015",ok,Five Stars
68090,5,H&R Block,27.9333333333333,"12 6, 2015","I've used a lot of tax software over the years and feel H & R Block are easiest to use. If you do not have complicated taxes, but this! Much better than free government websites ones with little aggravation. Like check at end that catches mistakes. I love that I can see my refund or amount owed to be adjusted up or down with each new entry.",Worth the money! Great value!
68091,5,H&R Block,27.9333333333333,"12 6, 2015",Been using H&R for the past couple of years and has always worked for me,Tax software
68092,5,H&R Block,27.9333333333333,"11 29, 2015",Super product. Will order2015 edition when it is available.,reliable as always
68093,5,H&R Block,27.9333333333333,"11 21, 2015",Great price and great software for preparing taxes,Five Stars
68094,5,H&R Block,27.9333333333333,"11 21, 2015",Good product at a fair price and quick delivery via the download,Five Stars
68095,5,H&R Block,27.9333333333333,"11 14, 2015","I was a TurboTax user for years.  Last year TurboTax upped its pricing considerably.  I turned to H&R Block and found it to be a good  cost effective alternative.  It transferred data from my TurboTax files without incident.  In addition, H&R Block offered State without additional cost.  All in all, I am very happy with the result.  I plan to stick with H&R Block.",It works.
68096,5,H&R Block,27.9333333333333,"11 14, 2015","I switched over from TurboxTax as I heard bad things about TurboTaxes 2014 edition. This was after using TurboTax for 10+ years. I definitely found H&R Block simple to use, affordable and easy to import my TurboTax documents from previous years.",I switched over from TurboxTax as I heard bad things about TurboTaxes 2014 edition
68097,5,H&R Block,27.9333333333333,"11 12, 2015","I am the IT director for an accounting firm, and therefore have access to the commercial software that we use to prepare returns for clients.  I have also been using H&R Block tax software for about 8 years for all of the returns I do for close friends and family members.  Each year I run my personal numbers through both programs and I have yet to find any discrepancies for our use.  I expect that this won't catch everything for corporations such as multi-state apportionment and full depreciation schedules, but for personal and small or side business use this is great.  My wife and I have comfortable salaries, and I occasionally charge people for some work on the side.  It covers my self-employment tax, AMT adjustments, capital gains from investments, full itemized deductions, and even gift and inheritance calculations.

For personal use, this easily goes up against our $90,000 commercial tax software and I will continue to use this for years to come.",but for personal and small or side business use this is great. My wife and I have comfortable salaries
68098,5,H&R Block,27.9333333333333,"11 3, 2015",great product,Five Stars
68099,5,H&R Block,27.9333333333333,"10 24, 2015",Bought this last year and the year before. Works great and fantastic 24/7 support,Works great and fantastic 24/7
68100,5,H&R Block,27.9333333333333,"10 20, 2015","Fairly easy to use for your average mid to low income households. Tech support that comes with it is also helpful. Downloads fast, loads instantly. Probably would be worth talking with a professional once you really start diversifying",Quick and easy to use. Great tech support from real people
68101,5,H&R Block,27.9333333333333,"10 18, 2015","Like many others, I made the switch from TurboTax after TurboTax changed the product configuration to require most users to upgrade to a higher level of their product.  While TurboTax subsequently reversed that bonehead decision, I found H&R Block to be great, equal to TurboTax in every way, and I won't be going back to TurboTax.",TurboTax Refugee Loves H&R Block
68102,5,H&R Block,27.9333333333333,"10 11, 2015",dose what i expected,Five Stars
68103,5,H&R Block,27.9333333333333,"10 5, 2015","Never disappointed in this software (or the price), but wish the IRS could raise their game and stop their fraudulent refunds to bogus filers.",Never disappointed in this software (or the price)
68104,5,H&R Block,27.9333333333333,"10 4, 2015","I have used H&R Block software for years. For the tax situations it is designed for, it continues to do the job.",Does the job
68105,5,H&R Block,27.9333333333333,"10 2, 2015",hit the spot this year!,Five Stars
68106,5,H&R Block,27.9333333333333,"09 29, 2015",Buy It!,"If you're going to cheat on your taxes, this is the software for you!"
68107,5,H&R Block,27.9333333333333,"09 19, 2015",Worked flawlessly for me.,Good software.
68108,5,H&R Block,27.9333333333333,"09 15, 2015","This was my first time using H&R Block to do my taxes. I only used Turbo Tax in the past but with the recent changes, I decided to give this product a try. I was very happy with the result. Just as good if not better then TT.",TT Has Competition
68109,5,H&R Block,27.9333333333333,"09 14, 2015",The software was thorough and easy to follow. I called HRB with a question and they were helpful. Highly recommended.,Better than the competition.
68110,5,H&R Block,27.9333333333333,"09 13, 2015","Switched to H&R Block software a couple years ago after terrible troubles with another brand, and it continues to be a good value at its price and a solid product. Had a particularly complicated and confusing tax year this year and this software walked me through it easily. Will definitely purchase the 2015 version next year!",H&R Block still the best choice
68111,5,H&R Block,27.9333333333333,"09 11, 2015","I took a leap and decided to do my 2014 taxes by myself using this software. When I finished, I was mad at myself for not doing my taxes this way all along. SO simple to use and saves a ton of $$$.",SO easy to use!
68112,5,H&R Block,27.9333333333333,"09 11, 2015","This was very expensive to use, had to pay IRS more than I wanted to (sic).
Actually, I trust this software to accurately compute my taxes and I have never been unhappy with it.  Estimate savings in excess of $3k in preparation fees since I started using it in early '90s.  Easy to use but does not interface with personal finance software like turboTax does, but that's ok 'cause I don't use Quicken.
Easy step by step interface and is thorough.",Who needs a tax professional - now I'm the expert!
