Unnamed: 0,Topic2: Problemas de funcionamiento,Topic6: Falta de metodos de importacion de datos,Topic8: Falta de funciones y de opciones de calidad de vida,Topic12:  Problemas Intalacion nueva version,Dom_Topic
26229,0.62,0.02,0.02,0.02,2
26230,0.66,0.02,0.02,0.02,2
26231,0.57,0.03,0.02,0.02,2
26232,0.53,0.02,0.02,0.07,2
26233,0.67,0.05,0.02,0.02,2
26234,0.16,0.04,0.06,0.04,2
26235,0.2,0.04,0.04,0.04,2
26236,0.07,0.05,0.05,0.07,2
26237,0.13,0.04,0.09,0.05,2
26238,0.57,0.02,0.02,0.1,2
26239,0.41,0.03,0.03,0.04,2
26240,0.62,0.03,0.06,0.03,2
26241,0.46,0.04,0.03,0.03,2
26242,0.72,0.01,0.01,0.04,2
26243,0.25,0.03,0.03,0.27,12
26244,0.4,0.27,0.02,0.02,2
26245,0.4,0.03,0.03,0.03,2
26246,0.63,0.02,0.02,0.02,2
26247,0.45,0.14,0.03,0.02,2
26248,0.79,0.01,0.01,0.03,2
26249,0.46,0.19,0.04,0.02,2
26250,0.55,0.26,0.01,0.01,2
26251,0.46,0.03,0.06,0.03,2
26252,0.59,0.04,0.02,0.03,2
26253,0.44,0.28,0.02,0.03,2
26254,0.49,0.1,0.02,0.07,2
26255,0.64,0.14,0.01,0.03,2
26256,0.73,0.01,0.01,0.02,2
26257,0.49,0.02,0.02,0.05,2
26258,0.08,0.07,0.05,0.05,2
26259,0.28,0.03,0.03,0.16,2
26260,0.3,0.06,0.04,0.08,2
26261,0.31,0.36,0.02,0.02,6
26262,0.44,0.03,0.03,0.03,2
26263,0.73,0.03,0.02,0.01,2
26264,0.48,0.07,0.04,0.07,2
26265,0.11,0.05,0.05,0.05,2
26266,0.18,0.02,0.01,0.57,12
26267,0.41,0.03,0.03,0.06,2
26268,0.54,0.02,0.02,0.05,2
26269,0.39,0.14,0.04,0.03,2
26270,0.44,0.11,0.04,0.04,2
26271,0.16,0.12,0.04,0.04,2
26272,0.28,0.27,0.03,0.06,2
26273,0.52,0.02,0.02,0.03,2
26274,0.52,0.02,0.02,0.04,2
26275,0.56,0.02,0.03,0.02,2
26276,0.65,0.18,0.01,0.04,2
26277,0.69,0.02,0.05,0.02,2
26278,0.33,0.03,0.03,0.04,2
26279,0.5,0.42,0.0,0.0,2
26280,0.42,0.03,0.03,0.09,2
26281,0.64,0.02,0.02,0.02,2
26282,0.31,0.07,0.03,0.04,2
26283,0.58,0.02,0.02,0.03,2
26284,0.43,0.03,0.03,0.05,2
26285,0.69,0.01,0.01,0.06,2
26286,0.51,0.02,0.03,0.06,2
26287,0.65,0.02,0.01,0.09,2
26288,0.58,0.0,0.34,0.04,2
26289,0.25,0.04,0.06,0.04,2
26290,0.17,0.05,0.04,0.23,12
26291,0.51,0.05,0.03,0.02,2
26292,0.51,0.03,0.03,0.03,2
26293,0.63,0.01,0.01,0.14,2
26294,0.76,0.01,0.01,0.03,2
26295,0.82,0.08,0.01,0.01,2
26296,0.56,0.03,0.02,0.03,2
26297,0.72,0.01,0.01,0.05,2
26298,0.2,0.04,0.05,0.04,2
26299,0.22,0.04,0.08,0.08,2
26300,0.85,0.01,0.01,0.01,2
26301,0.27,0.06,0.04,0.04,2
26302,0.23,0.04,0.04,0.1,2
26303,0.55,0.02,0.02,0.02,2
26304,0.72,0.01,0.01,0.11,2
26305,0.51,0.08,0.02,0.02,2
26306,0.51,0.02,0.05,0.07,2
26307,0.27,0.04,0.04,0.04,2
26308,0.39,0.03,0.03,0.05,2
26309,0.19,0.01,0.01,0.61,12
26310,0.6,0.05,0.03,0.09,2
26311,0.56,0.13,0.02,0.02,2
26312,0.67,0.02,0.13,0.01,2
26313,0.41,0.03,0.03,0.09,2
26314,0.43,0.03,0.03,0.14,2
26315,0.53,0.03,0.03,0.02,2
26316,0.16,0.04,0.04,0.05,2
26317,0.66,0.02,0.02,0.04,2
26318,0.62,0.02,0.01,0.11,2
26319,0.39,0.08,0.23,0.05,2
26320,0.46,0.03,0.03,0.04,2
26321,0.49,0.03,0.03,0.03,2
26322,0.67,0.02,0.02,0.02,2
26323,0.79,0.01,0.01,0.01,2
26324,0.78,0.02,0.01,0.01,2
26325,0.62,0.02,0.02,0.04,2
26326,0.49,0.03,0.04,0.03,2
26327,0.36,0.02,0.02,0.26,2
26328,0.73,0.02,0.02,0.07,2
26329,0.65,0.02,0.02,0.03,2
26330,0.59,0.01,0.13,0.08,2
26331,0.43,0.35,0.01,0.02,2
26332,0.75,0.05,0.02,0.01,2
26333,0.71,0.03,0.02,0.06,2
26334,0.21,0.04,0.04,0.05,2
26335,0.33,0.03,0.03,0.03,2
26336,0.28,0.04,0.04,0.04,2
26337,0.61,0.04,0.02,0.02,2
26338,0.24,0.03,0.03,0.37,12
26339,0.26,0.04,0.04,0.04,2
26340,0.48,0.01,0.01,0.28,2
26341,0.26,0.03,0.04,0.1,2
26342,0.17,0.04,0.04,0.04,2
26343,0.59,0.02,0.02,0.1,2
26344,0.56,0.02,0.02,0.11,2
26345,0.23,0.04,0.04,0.04,2
26346,0.11,0.04,0.04,0.13,12
26347,0.42,0.48,0.01,0.01,6
26348,0.32,0.04,0.04,0.04,2
26349,0.64,0.02,0.02,0.04,2
26350,0.2,0.27,0.03,0.08,6
26351,0.43,0.02,0.02,0.21,2
26352,0.17,0.04,0.03,0.27,12
26353,0.45,0.01,0.01,0.29,2
26354,0.49,0.03,0.03,0.05,2
26355,0.3,0.04,0.04,0.04,2
26356,0.21,0.04,0.04,0.08,2
26357,0.51,0.03,0.03,0.03,2
26358,0.22,0.05,0.06,0.05,2
26359,0.55,0.02,0.03,0.03,2
26360,0.05,0.08,0.05,0.07,6
26361,0.63,0.04,0.07,0.01,2
26362,0.7,0.01,0.01,0.04,2
26363,0.05,0.05,0.06,0.05,8
26364,0.79,0.01,0.01,0.01,2
26365,0.75,0.02,0.01,0.06,2
26366,0.41,0.07,0.03,0.03,2
26367,0.69,0.02,0.02,0.02,2
26368,0.69,0.02,0.04,0.02,2
26369,0.68,0.02,0.02,0.04,2
26370,0.27,0.04,0.04,0.05,2
26371,0.33,0.03,0.03,0.06,2
26372,0.52,0.02,0.02,0.12,2
26373,0.09,0.05,0.05,0.04,2
26374,0.41,0.02,0.03,0.16,2
26375,0.49,0.02,0.02,0.09,2
26376,0.7,0.07,0.03,0.02,2
26377,0.72,0.02,0.02,0.03,2
26378,0.36,0.03,0.05,0.04,2
26379,0.63,0.03,0.02,0.09,2
26380,0.53,0.02,0.02,0.03,2
26381,0.66,0.02,0.01,0.08,2
26382,0.23,0.04,0.04,0.05,2
26383,0.63,0.02,0.02,0.02,2
26384,0.22,0.01,0.05,0.6,12
26385,0.69,0.02,0.02,0.02,2
26386,0.46,0.05,0.03,0.03,2
26387,0.37,0.03,0.04,0.18,2
26388,0.18,0.02,0.02,0.43,12
26389,0.18,0.04,0.04,0.14,2
26390,0.2,0.04,0.09,0.08,2
26391,0.28,0.03,0.03,0.18,2
26392,0.22,0.07,0.04,0.04,2
26393,0.28,0.04,0.04,0.04,2
26394,0.46,0.03,0.03,0.04,2
26395,0.07,0.05,0.05,0.07,2
26396,0.63,0.03,0.02,0.02,2
26397,0.6,0.02,0.02,0.03,2
26398,0.25,0.06,0.04,0.05,2
26399,0.65,0.01,0.02,0.02,2
26400,0.47,0.03,0.03,0.03,2
26401,0.27,0.04,0.07,0.04,2
26402,0.58,0.03,0.02,0.02,2
26403,0.28,0.04,0.05,0.03,2
26404,0.21,0.23,0.03,0.04,6
26405,0.51,0.02,0.02,0.21,2
26406,0.47,0.03,0.03,0.03,2
26407,0.58,0.06,0.02,0.02,2
26408,0.53,0.02,0.02,0.05,2
26409,0.63,0.02,0.02,0.02,2
26410,0.58,0.02,0.02,0.03,2
26411,0.82,0.01,0.01,0.02,2
26412,0.58,0.04,0.02,0.02,2
26413,0.63,0.05,0.03,0.07,2
26414,0.59,0.02,0.02,0.02,2
26415,0.05,0.05,0.05,0.14,12
26416,0.57,0.08,0.03,0.02,2
26417,0.69,0.02,0.02,0.02,2
26418,0.42,0.25,0.02,0.03,2
26419,0.54,0.29,0.01,0.03,2
26420,0.63,0.05,0.02,0.02,2
26421,0.47,0.05,0.02,0.22,2
26422,0.37,0.1,0.04,0.06,2
26423,0.54,0.05,0.02,0.07,2
26424,0.26,0.04,0.04,0.04,2
26425,0.43,0.25,0.02,0.03,2
26426,0.55,0.0,0.39,0.01,2
26427,0.65,0.04,0.03,0.03,2
26428,0.37,0.03,0.04,0.04,2
26429,0.54,0.19,0.03,0.01,2
26430,0.63,0.02,0.02,0.02,2
26431,0.35,0.03,0.03,0.07,2
26432,0.7,0.02,0.02,0.02,2
26433,0.48,0.1,0.04,0.06,2
26434,0.42,0.02,0.02,0.19,2
26435,0.49,0.02,0.03,0.07,2
26436,0.35,0.01,0.01,0.43,12
26437,0.32,0.03,0.05,0.12,2
26438,0.55,0.03,0.02,0.05,2
26439,0.11,0.05,0.04,0.06,2
26440,0.09,0.04,0.04,0.24,12
26441,0.63,0.02,0.02,0.04,2
26442,0.06,0.05,0.05,0.09,12
26443,0.28,0.03,0.03,0.12,2
26444,0.12,0.03,0.03,0.34,12
26445,0.57,0.02,0.02,0.07,2
26446,0.57,0.04,0.03,0.08,2
26447,0.27,0.05,0.04,0.03,2
26448,0.13,0.07,0.07,0.05,2
26449,0.36,0.03,0.03,0.03,2
26450,0.13,0.04,0.04,0.18,12
26451,0.53,0.03,0.03,0.03,2
26452,0.6,0.02,0.04,0.02,2
26453,0.45,0.02,0.02,0.3,2
26454,0.64,0.04,0.02,0.07,2
26455,0.78,0.02,0.04,0.01,2
26456,0.36,0.02,0.01,0.36,2
26457,0.21,0.04,0.04,0.06,2
26458,0.4,0.14,0.02,0.05,2
26459,0.67,0.08,0.01,0.04,2
26460,0.19,0.02,0.02,0.47,12
26461,0.73,0.02,0.02,0.02,2
26462,0.32,0.04,0.04,0.03,2
26463,0.38,0.03,0.03,0.05,2
26464,0.34,0.04,0.03,0.04,2
26465,0.75,0.01,0.01,0.03,2
26466,0.4,0.03,0.03,0.04,2
26467,0.26,0.04,0.04,0.06,2
26468,0.11,0.17,0.04,0.05,6
26469,0.52,0.03,0.03,0.03,2
26470,0.38,0.03,0.02,0.17,2
26471,0.27,0.04,0.04,0.18,2
26472,0.49,0.13,0.02,0.04,2
26473,0.37,0.03,0.03,0.04,2
26474,0.28,0.04,0.04,0.04,2
26475,0.09,0.1,0.04,0.06,6
26476,0.5,0.03,0.03,0.03,2
26477,0.51,0.03,0.09,0.03,2
26478,0.53,0.03,0.02,0.03,2
26479,0.73,0.05,0.02,0.02,2
26480,0.48,0.06,0.07,0.07,2
26481,0.5,0.03,0.06,0.06,2
26482,0.6,0.02,0.02,0.03,2
26483,0.79,0.02,0.01,0.02,2
26484,0.34,0.01,0.51,0.11,8
26485,0.51,0.25,0.02,0.05,2
26486,0.53,0.02,0.02,0.11,2
26487,0.56,0.26,0.01,0.03,2
26488,0.18,0.04,0.05,0.04,2
26489,0.28,0.04,0.03,0.2,2
26490,0.37,0.03,0.03,0.14,2
26491,0.68,0.03,0.01,0.08,2
26492,0.68,0.02,0.02,0.02,2
26493,0.41,0.02,0.04,0.14,2
26494,0.58,0.04,0.02,0.03,2
26495,0.77,0.09,0.01,0.02,2
26496,0.39,0.03,0.03,0.09,2
26497,0.6,0.02,0.02,0.04,2
26498,0.74,0.01,0.01,0.03,2
26499,0.61,0.1,0.02,0.08,2
26500,0.56,0.02,0.02,0.06,2
26501,0.44,0.03,0.03,0.03,2
26502,0.33,0.03,0.03,0.17,2
26503,0.66,0.02,0.02,0.02,2
26504,0.17,0.05,0.04,0.08,2
26505,0.82,0.01,0.02,0.01,2
26506,0.56,0.04,0.02,0.02,2
26507,0.64,0.04,0.02,0.03,2
26508,0.17,0.04,0.04,0.04,2
26509,0.62,0.02,0.02,0.03,2
26510,0.49,0.02,0.09,0.03,2
26511,0.54,0.01,0.01,0.32,2
26512,0.39,0.05,0.04,0.04,2
26513,0.11,0.04,0.04,0.21,12
26514,0.36,0.03,0.03,0.04,2
26515,0.21,0.04,0.04,0.05,2
26516,0.1,0.05,0.05,0.05,2
26517,0.59,0.02,0.02,0.09,2
26518,0.43,0.03,0.03,0.03,2
26519,0.65,0.01,0.03,0.05,2
26520,0.41,0.02,0.02,0.27,2
26521,0.07,0.02,0.01,0.79,12
26522,0.52,0.03,0.03,0.03,2
26523,0.55,0.1,0.02,0.06,2
26524,0.44,0.04,0.13,0.07,2
26525,0.27,0.01,0.02,0.51,12
26526,0.64,0.03,0.02,0.02,2
26527,0.39,0.02,0.02,0.32,2
26528,0.6,0.04,0.04,0.02,2
26529,0.35,0.04,0.09,0.04,2
26530,0.39,0.02,0.02,0.21,2
26531,0.18,0.04,0.04,0.05,2
26532,0.65,0.18,0.06,0.01,2
26533,0.42,0.03,0.03,0.04,2
26534,0.69,0.01,0.01,0.09,2
26535,0.05,0.05,0.05,0.05,0
26536,0.44,0.02,0.03,0.04,2
26537,0.29,0.05,0.04,0.04,2
26538,0.62,0.08,0.02,0.02,2
26539,0.23,0.04,0.04,0.04,2
26540,0.75,0.01,0.01,0.05,2
26541,0.58,0.04,0.04,0.02,2
26542,0.72,0.02,0.01,0.04,2
26543,0.14,0.04,0.05,0.04,2
26544,0.54,0.02,0.05,0.04,2
26545,0.26,0.04,0.04,0.05,2
26546,0.72,0.02,0.01,0.03,2
26547,0.65,0.02,0.02,0.02,2
26548,0.68,0.07,0.01,0.05,2
26549,0.68,0.02,0.02,0.03,2
26550,0.51,0.02,0.03,0.04,2
26551,0.4,0.03,0.03,0.04,2
26552,0.33,0.22,0.03,0.03,2
26553,0.06,0.05,0.04,0.19,12
26554,0.51,0.02,0.03,0.03,2
26555,0.55,0.02,0.02,0.11,2
26556,0.46,0.03,0.03,0.03,2
26557,0.2,0.05,0.04,0.04,2
26558,0.5,0.26,0.02,0.04,2
26559,0.45,0.03,0.08,0.04,2
26560,0.18,0.04,0.04,0.13,2
26561,0.46,0.03,0.05,0.1,2
26562,0.62,0.04,0.02,0.02,2
26563,0.22,0.07,0.04,0.06,2
26564,0.16,0.03,0.03,0.36,12
26565,0.5,0.1,0.02,0.04,2
26566,0.44,0.03,0.04,0.03,2
26567,0.36,0.03,0.03,0.07,2
26568,0.52,0.05,0.02,0.04,2
26569,0.44,0.06,0.03,0.03,2
26570,0.46,0.07,0.1,0.04,2
26571,0.37,0.16,0.02,0.11,2
26572,0.39,0.03,0.03,0.03,2
26573,0.59,0.02,0.02,0.06,2
26574,0.23,0.04,0.04,0.04,2
26575,0.21,0.04,0.09,0.05,2
26576,0.53,0.03,0.02,0.06,2
26577,0.16,0.24,0.03,0.09,6
26578,0.08,0.05,0.05,0.1,12
26579,0.06,0.07,0.05,0.1,12
26580,0.6,0.08,0.02,0.05,2
26581,0.1,0.04,0.04,0.13,12
26582,0.63,0.02,0.24,0.01,2
26583,0.05,0.05,0.05,0.06,12
26584,0.19,0.04,0.04,0.06,2
26585,0.25,0.04,0.04,0.04,2
26586,0.37,0.03,0.03,0.04,2
26587,0.47,0.08,0.06,0.03,2
26588,0.41,0.03,0.03,0.07,2
26589,0.84,0.01,0.01,0.08,2
26590,0.09,0.05,0.05,0.05,2
26591,0.41,0.06,0.03,0.04,2
26592,0.64,0.02,0.02,0.04,2
26593,0.75,0.02,0.01,0.03,2
26594,0.5,0.03,0.02,0.03,2
26595,0.77,0.05,0.01,0.01,2
26596,0.54,0.02,0.02,0.04,2
26597,0.57,0.31,0.01,0.01,2
26598,0.69,0.01,0.01,0.06,2
26599,0.72,0.02,0.03,0.08,2
26600,0.14,0.05,0.02,0.55,12
26601,0.14,0.04,0.04,0.07,2
26602,0.45,0.03,0.02,0.05,2
26603,0.19,0.05,0.04,0.07,2
26604,0.45,0.02,0.02,0.19,2
26605,0.07,0.03,0.08,0.47,12
26606,0.71,0.01,0.07,0.01,2
26607,0.44,0.04,0.03,0.05,2
26608,0.17,0.04,0.04,0.11,2
26609,0.31,0.03,0.04,0.09,2
26610,0.48,0.03,0.02,0.1,2
26611,0.53,0.03,0.05,0.09,2
26612,0.81,0.01,0.01,0.01,2
26613,0.75,0.04,0.02,0.02,2
26614,0.66,0.02,0.01,0.07,2
26615,0.65,0.03,0.02,0.02,2
26616,0.59,0.02,0.02,0.02,2
26617,0.55,0.02,0.02,0.12,2
26618,0.33,0.03,0.03,0.05,2
26619,0.6,0.02,0.02,0.03,2
26620,0.73,0.07,0.01,0.04,2
26621,0.62,0.13,0.01,0.05,2
26622,0.58,0.01,0.01,0.23,2
26623,0.69,0.04,0.03,0.04,2
26624,0.17,0.11,0.04,0.1,2
26625,0.23,0.02,0.02,0.38,12
26626,0.3,0.04,0.03,0.09,2
26627,0.24,0.11,0.06,0.05,2
26628,0.64,0.02,0.02,0.06,2
26629,0.51,0.02,0.02,0.18,2
26630,0.4,0.03,0.03,0.05,2
26631,0.55,0.02,0.02,0.11,2
26632,0.38,0.03,0.03,0.03,2
26633,0.51,0.03,0.03,0.03,2
26634,0.58,0.02,0.02,0.03,2
26635,0.5,0.02,0.01,0.31,2
26636,0.35,0.03,0.03,0.04,2
26637,0.29,0.04,0.03,0.05,2
26638,0.37,0.03,0.03,0.04,2
26639,0.38,0.03,0.02,0.27,2
26640,0.55,0.02,0.02,0.02,2
26641,0.43,0.04,0.03,0.07,2
26642,0.38,0.03,0.03,0.1,2
26643,0.41,0.01,0.01,0.34,2
26644,0.2,0.03,0.04,0.23,12
26645,0.05,0.02,0.01,0.77,12
26646,0.5,0.01,0.01,0.32,2
26647,0.04,0.03,0.03,0.45,12
26648,0.61,0.02,0.02,0.05,2
26649,0.3,0.03,0.04,0.05,2
26650,0.33,0.02,0.02,0.37,12
26651,0.55,0.02,0.02,0.17,2
26652,0.55,0.02,0.02,0.03,2
26653,0.54,0.03,0.02,0.15,2
26654,0.47,0.04,0.03,0.03,2
26655,0.27,0.04,0.04,0.06,2
26656,0.11,0.04,0.04,0.19,12
26657,0.45,0.01,0.01,0.4,2
26658,0.04,0.02,0.02,0.62,12
26659,0.05,0.03,0.03,0.3,12
26660,0.48,0.04,0.03,0.06,2
26661,0.48,0.19,0.05,0.03,2
26662,0.54,0.03,0.04,0.03,2
26663,0.57,0.11,0.02,0.02,2
26664,0.61,0.02,0.02,0.03,2
26665,0.48,0.17,0.02,0.02,2
26666,0.26,0.05,0.04,0.04,2
26667,0.43,0.07,0.21,0.09,2
26668,0.67,0.04,0.02,0.02,2
26669,0.66,0.03,0.01,0.05,2
26670,0.25,0.04,0.04,0.08,2
26671,0.34,0.05,0.03,0.04,2
26672,0.58,0.03,0.14,0.02,2
26673,0.49,0.03,0.04,0.03,2
26674,0.48,0.04,0.01,0.02,2
26675,0.38,0.03,0.03,0.05,2
26676,0.6,0.03,0.02,0.06,2
26677,0.43,0.02,0.02,0.3,2
26678,0.54,0.02,0.02,0.03,2
26679,0.26,0.03,0.03,0.1,2
26680,0.37,0.09,0.03,0.03,2
26681,0.71,0.02,0.02,0.02,2
26682,0.35,0.02,0.03,0.22,2
26683,0.29,0.03,0.06,0.06,2
26684,0.47,0.03,0.03,0.03,2
26685,0.34,0.03,0.03,0.22,2
26686,0.34,0.04,0.03,0.05,2
26687,0.11,0.03,0.03,0.3,12
26688,0.41,0.04,0.03,0.04,2
26689,0.47,0.05,0.03,0.03,2
26690,0.62,0.02,0.05,0.02,2
26691,0.52,0.26,0.01,0.06,2
26692,0.22,0.03,0.06,0.09,2
26693,0.28,0.04,0.02,0.41,12
26694,0.15,0.04,0.03,0.3,12
26695,0.27,0.06,0.04,0.04,2
26696,0.48,0.04,0.05,0.04,2
26697,0.42,0.02,0.09,0.22,2
26698,0.06,0.05,0.05,0.05,2
26699,0.37,0.04,0.09,0.03,2
26700,0.12,0.02,0.02,0.51,12
26701,0.32,0.04,0.04,0.05,2
26702,0.62,0.02,0.02,0.03,2
26703,0.22,0.02,0.02,0.38,12
26704,0.58,0.03,0.03,0.07,2
26705,0.44,0.08,0.03,0.03,2
26706,0.53,0.01,0.02,0.25,2
26707,0.2,0.04,0.04,0.07,2
26708,0.67,0.01,0.01,0.11,2
26709,0.31,0.04,0.04,0.04,2
26710,0.08,0.04,0.05,0.11,12
26711,0.4,0.03,0.03,0.04,2
26712,0.47,0.03,0.03,0.05,2
26713,0.41,0.03,0.03,0.04,2
26714,0.53,0.05,0.02,0.03,2
26715,0.75,0.01,0.01,0.05,2
26716,0.54,0.04,0.02,0.04,2
26717,0.55,0.02,0.02,0.12,2
26718,0.27,0.09,0.03,0.04,2
26719,0.61,0.05,0.01,0.1,2
26720,0.33,0.03,0.03,0.04,2
26721,0.55,0.02,0.02,0.12,2
26722,0.71,0.03,0.01,0.02,2
26723,0.5,0.04,0.03,0.03,2
26724,0.35,0.03,0.04,0.04,2
26725,0.53,0.03,0.12,0.02,2
26726,0.63,0.1,0.01,0.02,2
26727,0.18,0.02,0.02,0.47,12
26728,0.55,0.02,0.03,0.08,2
26729,0.54,0.08,0.03,0.02,2
26730,0.5,0.23,0.02,0.02,2
26731,0.19,0.02,0.02,0.45,12
26732,0.33,0.34,0.02,0.03,6
26733,0.7,0.01,0.01,0.05,2
26734,0.41,0.03,0.03,0.03,2
26735,0.14,0.52,0.02,0.02,6
26736,0.55,0.03,0.02,0.03,2
26737,0.26,0.03,0.04,0.18,2
26738,0.62,0.03,0.02,0.02,2
26739,0.32,0.03,0.03,0.22,2
26740,0.4,0.03,0.05,0.03,2
26741,0.51,0.02,0.02,0.08,2
26742,0.04,0.03,0.03,0.46,12
26743,0.6,0.11,0.02,0.02,2
26744,0.47,0.03,0.03,0.05,2
26745,0.48,0.03,0.04,0.03,2
26746,0.44,0.06,0.03,0.03,2
26747,0.43,0.02,0.02,0.14,2
26748,0.23,0.03,0.03,0.17,2
26749,0.4,0.03,0.06,0.06,2
26750,0.56,0.02,0.01,0.23,2
26751,0.56,0.01,0.01,0.34,2
26752,0.63,0.01,0.01,0.01,2
26753,0.52,0.01,0.01,0.28,2
26754,0.71,0.01,0.01,0.03,2
26755,0.73,0.01,0.01,0.05,2
26756,0.54,0.02,0.02,0.08,2
26757,0.49,0.03,0.03,0.03,2
26758,0.74,0.01,0.01,0.08,2
26759,0.11,0.03,0.03,0.41,12
26760,0.61,0.02,0.06,0.05,2
26761,0.04,0.01,0.01,0.71,12
26762,0.12,0.02,0.02,0.43,12
26763,0.27,0.01,0.01,0.62,12
